Smiles,Nr. of heavy atoms,mols,Formal Charge,Nr_of_wildcards
*c1cc2c(cc1*)C(C(C)O)c1ccccc1-2,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc56f5a0>,0,2
*c1cccc(*)c1N1CC2CCCC2O1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc56f7d0>,0,2
*c1ccc(*)c(N2CC3CCCC3O2)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc56f840>,0,2
*c1cc(*)c2c(c1)CCc1ccccc1C21CCC(=O)O1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc56fc30>,0,2
*c1ccc2c(c1*)C(=O)N1CC(=O)CCC21O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc190>,0,2
*c1c(Br)ccc(NN=C2CCCCC=CC2C)c1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc6d0>,0,2
*c1cccc(*)c1P1P(c2ccccc2)#P1c1ccccc1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dcac0>,0,2
*c1ccccc1P1P(c2ccccc2)#P1c1ccccc1*,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dcb30>,0,2
*c1cccc(*)c1P1#P(c2ccccc2)P1c1ccccc1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dceb0>,0,2
*c1ccccc1P1#P(c2ccccc2*)P1c1ccccc1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dcf20>,0,2
*c1ccc(C=NNC(C)=O)c(O)c1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc4a0>,0,2
*c1cc(Cl)c(*)c2c1C(=O)C1CCCCCC21C,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc9e0>,0,2
*c1cc(=O)c2c(O)cc(O)c(*)c2o1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc200>,0,2
*n1c(C)cc2c1C(=O)C(=O)c1c-2cc(C)n1*,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd230>,0,2
*c1ccc(C(=C2O[B-](F)(F)[O+]=P2(C)C)c2ccccc2)c(*)c1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd540>,0,2
*c1cccc(C(=C2O[B-](F)(F)[O+]=P2(C)C)c2ccccc2*)c1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd4d0>,0,2
*C1=CCS(=O)(=O)c2ccc(*)cc2N1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc820>,0,2
*c1cc(*)c2c(c1)NC=CCS2(=O)=O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc7b0>,0,2
*c1ccc(*)c(S(=O)(=O)C2CCC(=O)N(C)C2)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd310>,0,2
*c1ccc(S(=O)(=O)C2CCC(=O)N(C)C2)c(*)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd380>,0,2
*c1cc(C2=CCC(C#N)CC2)cc(*)c1F,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dca50>,0,2
*C1=C(c2ccc(F)c(*)c2)CCC(C#N)C1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd2a0>,0,2
*c1cc(*)cc([P-]2(=O)=[N+](c3ccccc3)CC3CCCN32)c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd7e0>,0,2
*c1cccc([P-]2(=O)=[N+](c3ccccc3)CC3CCCN32)c1*,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd850>,0,2
*C1=C2C(C)=CCC2Cc2c(*)cccc21,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc2e0>,0,2
*c1ccc2c(c1*)CC1CC=C(C)C1=C2,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc970>,0,2
*c1cn2c(c1*)CCC2,8,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc350>,0,2
*c1ccc2c3c1ccc1c(*)ccc(c13)C1C3CCC=CC3C21,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5ddb60>,0,2
*c1cc(*)c2ccc3cccc4c3c2c1C1C2CCC=CC2C41,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5ddbd0>,0,2
*c1ccc2oc(*)c(O)c(=O)c2c1O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd460>,0,2
*c1cc2occ(O)c(=O)c2c(O)c1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd690>,0,2
*c1c(C#N)cc[n+](CC(=O)[O-])c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc740>,0,2
*c1cc(S(=O)(=O)CC(CCCC)=NO)c(*)cc1C,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5ddd20>,0,2
*C(=O)c1coc2c(*)c(F)c(Cl)cc2c1=O,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dda80>,0,2
*c1cc2c(cc1*)C1C3CC4C(CC(=O)C41)C3C2=O,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5ddc40>,0,2
*c1ccc2c(c1)c(*)cn2S(C)(=O)=O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc0b0>,0,2
*c1cc(*)c2oc(=N)c(C#N)cc2c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc890>,0,2
*c1ccc(*)c2oc(=N)c(C#N)cc12,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd8c0>,0,2
*c1cc2[nH]c3c(c2cc1*)CCNC3=C(Cl)Cl,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5ddd90>,0,2
*c1cc(*)c2c(c1)N(C)S(=O)(=O)C21CCNC1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5ddcb0>,0,2
*c1ccc2c(*)ccc(P(=O)(Cl)Cl)c2c1[P-](#[O+])(Cl)Cl,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5ddf50>,0,2
*c1cc2cccc(P(=O)(Cl)Cl)c2c([P-](#[O+])(Cl)Cl)c1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dde70>,0,2
*c1cc2c(c(*)c1C)N=[S+][N-]S2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc3c0>,0,2
*c1nn(*)cc1S(=O)(=O)c1ccccc1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc510>,0,2
*c1c(S(=O)(=O)c2ccccc2)cnn1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dda10>,0,2
*c1n[nH]c(*)c1S(=O)(=O)c1ccccc1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5ddaf0>,0,2
*c1cc2c(c(*)c1Br)C(C[N+](=O)[O-])CC(=O)O2,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dde00>,0,2
*c1ccc(*)c2c1C1C(C3CC3)C3=C(C)CNCCN2C31,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de0a0>,0,2
*C1=CCOc2cc(*)ccc21,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd9a0>,0,2
*C1=Cc2ccc(*)cc2OC1,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd620>,0,2
*C=C1C(=O)N2c3cccc(*)c3C(C)(C)C2(S)C(=O)N1C,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de2d0>,0,2
*c1ccc(*)c2c1N1C(=O)C(=C)N(C)C(=O)C1(S)C2(C)C,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de340>,0,2
*c1ccc2c(c1)C1c3ccc(*)cc3C2C2C(=O)NC(=O)C12,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dea40>,0,2
*c1cc2c(*)cc3cc[s+]c3c2[nH][b-]1-c1c(C)cc(C)cc1C,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dece0>,0,2
*c1cc2ccc3c(*)c[s+]c3c2[nH][b-]1-c1c(C)cc(C)cc1C,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5deab0>,0,2
*c1ccc(*)c2c1CCNC(C)C2,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd5b0>,0,2
*c1ccc(C2=Nn3c(*)nnc3SC2)cc1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd070>,0,2
*c1cccc(C2=Nn3c(*)nnc3SC2)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc270>,0,2
*c1ccc(*)c2c1OCC1(OCC=C1C)C2=O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc660>,0,2
*c1cc2c(*)cc(=O)oc2cc1C,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dd000>,0,2
*c1cc(=O)oc2c(*)c(C)ccc12,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc430>,0,2
*c1cccc(C2=C(C)C(C)Nc3cccc(*)c32)c1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5deea0>,0,2
*c1ccccc1C1=C(C)C(C)Nc2cccc(*)c21,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5def10>,0,2
*c1cc([SH](=O)=O)c(*)c2c1OCC2,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc580>,0,2
*c1ccc(C=NCC(O)CN=Cc2ccc(*)cc2)cc1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df220>,0,2
*c1cc2c(c(*)c1O)NC(=O)C1CCC(=O)N1C2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df0d0>,0,2
*c1ccc(C2=Nc3ccc4cccc(*)c4[n+]3[B-](F)(F)O2)cc1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df610>,0,2
*c1ccc(C2=Nc3ccc4ccccc4[n+]3[B-](F)(F)O2)cc1*,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df6f0>,0,2
*c1cc2c(cc1*)C1CC(=O)CCC1CC2C=O,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df140>,0,2
*c1cc(*)c2c(c1)C(=O)CC2CC=O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de260>,0,2
*c1cnc2nc(*)ccc2c1,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de6c0>,0,2
*c1ccc2ccc(*)nc2n1,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc900>,0,2
*c1cccc(*)c1[S+]([O-])CC(C)=O,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de3b0>,0,2
*c1ccc(*)c([S+]([O-])CC(C)=O)c1,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5def80>,0,2
*c1cc(O)c(C(C)=NO)c(O)c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df060>,0,2
*c1ccc(C=NCC)c(O)c1*,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de110>,0,2
*c1cc(*)c2c(c1)S(=O)(=O)CC(C)N2,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df450>,0,2
*c1cccc(*)c1N([Si](C)(C)C)[Si](N)(N)N,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df840>,0,2
*c1c(*)c2ccsc2c2sccc12,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df7d0>,0,2
*c1ccc(B2Nc3cccc4cccc(c34)N2)c(*)c1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfdf0>,0,2
*c1ccccc1B1Nc2cccc3c(*)ccc(c23)N1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfe60>,0,2
*c1ccc2c(c1)c(*)c(C)n2C(C)=O,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfca0>,0,2
*c1ccc2c(*)c(C)n(C(C)=O)c2c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfd10>,0,2
*C(=N[N-]C1=[S+]CC(C)N1)c1ccc2c(c1*)OCO2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dec00>,0,2
*c1cc(N)c(*)c(Cl)c1F,9,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfb50>,0,2
*c1ccc(C)c(S(N)(=O)=O)c1*,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfd80>,0,2
*c1ccc(C2=Cc3ccc4cccc(*)c4[n+]3[B-](F)(F)O2)cc1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de490>,0,2
*c1ccc(C2=Cc3c(*)cc4ccccc4[n+]3[B-](F)(F)O2)cc1,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de880>,0,2
*c1ccc(O)c2ccc(Br)c(*)c12,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de1f0>,0,2
*c1ccc2c(*)c(Br)ccc2c1O,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de730>,0,2
*C(c1c(Cl)ccc(*)c1Cl)=[N+]1[N-]C(=O)CC1(C)C,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dc040>,0,2
*c1ccccc1C1=CCCCc2c(C)c(C)n(*)c21,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df290>,0,2
*C1=C(c2ccccc2)c2c(c(C)c(C)n2*)CCC1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df3e0>,0,2
*c1ccc(*)c(C(CN)=Nc2ccccc2)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5df760>,0,2
*c1ccccc1N=C(CN)c1ccccc1*,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfa00>,0,2
*c1cccc(N=Cc2cc(F)c(*)cc2O)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfbc0>,0,2
*c1cccc(N=Cc2cc(F)cc(*)c2O)c1,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfc30>,0,2
*c1cc(C)c2c(c1*)C(=O)OC2(O)CC,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dfed0>,0,2
*c1cc(C)c(*)c2c1CCC2,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5dff40>,0,2
*c1cc(*)c2c(c1)C(C)(O)C(=O)N(C)C2=O,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5de9d0>,0,2
*c1cccc2c1[nH]c(=S)n1c2nc2cccc(*)c21,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0970>,0,2
*c1ccc2nc3c4ccccc4[nH]c(=S)n3c2c1*,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c09e0>,0,2
*c1ccc2c(c1)C(=O)N(N=Cc1cccc(*)c1Cl)C2=O,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0b30>,0,2
*c1cc(*)c2c(c1)C(=O)N(N=Cc1ccccc1Cl)C2=O,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0ba0>,0,2
*c1cccc(S(=O)(=O)C2CCOC2)c1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0740>,0,2
*c1ccc(S(=O)(=O)C2CCOC2)c(*)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0820>,0,2
*c1cc(*)cc(S(=O)(=O)C23CCC2(C)CC(O)C3(C)O)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0cf0>,0,2
*c1ccc(S(=O)(=O)C23CCC2(C)CC(O)C3(C)O)cc1*,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0d60>,0,2
*c1cc2c(cc1*)C(=O)C(=CN(C)C)CC(=O)N2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0ac0>,0,2
*C(=C1CC(=O)Nc2cc(*)ccc2C1=O)N(C)C,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0c10>,0,2
*c1scc2c1Oc1c(nc(Cl)c(Cl)c1*)O2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0900>,0,2
*c1c(C)cc2c(c1*)COC(C)(C)O2,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0350>,0,2
*c1c(Br)c(*)c([N+](=O)[O-])c(O)c1Br,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0510>,0,2
*c1cc(*)c(C(=C)Cl)cc1C=O,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0580>,0,2
*c1ccc(C(=C)Cl)c(*)c1C=O,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c04a0>,0,2
*c1ccc(C=O)c(*)c1C(=C)Cl,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0890>,0,2
*c1ccc([P-](#[O+])(CC=O)CC=O)c(*)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0e40>,0,2
*c1ccc([P-](#[O+])(CC=O)CC=O)cc1*,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0eb0>,0,2
*c1[n-]c(N)[se+]c1*,6,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c03c0>,0,2
*c1cc(C#CC=CBr)cc(*)c1[N+](=O)[O-],14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0a50>,0,2
*C(C#Cc1ccc([N+](=O)[O-])c(*)c1)=CBr,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0c80>,0,2
*c1ccc2c(c1*)OC1CCCC=C21,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0270>,0,2
*C1=C2c3ccc(*)cc3OC2CCC1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0dd0>,0,2
*c1ccc(*)c2c1=[S+]CC=2[O-],10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0040>,0,2
*C1=C(C=O)C(CC)n2nc(C)c(*)c2N1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1000>,0,2
*c1c(O)cc2c(*)c(C)oc(=O)c2c1O,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1070>,0,2
*c1ccc(N=CCC)cc1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0200>,0,2
*c1ccc(N=CCC)c(*)c1,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0f20>,0,2
*c1ccc2c3c1cc(*)n3C(C(C)(C)C)=[O+][B-]2(Br)Br,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1380>,0,2
*c1cc2c3c(c1)cc(*)n3C(C(C)(C)C)=[O+][B-]2(Br)Br,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1690>,0,2
*n1c([N-][N-]c2[s+]c3ccccc3n2*)[s+]c2ccccc21,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c19a0>,0,2
*c1cccc2cc(C=NCC)cc(*)c12,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1150>,0,2
*c1cccc2c(*)c(C=NCC)ccc12,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1230>,0,2
*c1ccc2c(c1O)C(=O)c1c(*)[n-][s+]c1C2=O,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1700>,0,2
*c1cc(*)c2c(c1)C(=C)CN2,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c00b0>,0,2
*c1ccc(*)c2c1NCC2=C,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0120>,0,2
*c1ccc(*)c(C(=NN([O-])N=[OH+])N(C)C)c1,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1930>,0,2
*c1ccc(C(=NN([O-])N=[OH+])N(C)C)cc1*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1a10>,0,2
*c1cccc2c1nc(C)n2*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0430>,0,2
*c1ccc2nc(C)n(*)c2c1,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c0f90>,0,2
*c1ccc([P-]2(#[S+])[S+]=C([S-])c3c(C)c(C)c(C)n32)c(*)c1,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1d20>,0,2
*c1ccc([P-]2(#[S+])[S+]=C([S-])c3c(C)c(C)c(C)n32)cc1*,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1cb0>,0,2
*c1cnc2c(*)ccc([SH](=O)=O)c2c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c12a0>,0,2
*c1cnc2ccc(*)c([SH](=O)=O)c2c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1310>,0,2
*c1ccc(*)c([P-](#[S+])(c2ccccc2)c2cn(C)c([S-])[s+]2)c1,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c23b0>,0,2
*c1cccc([P-](#[S+])(c2ccccc2)c2cn(C)c([S-])[s+]2)c1*,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2180>,0,2
*c1cnc(*)c(C=NNC=O)c1,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c02e0>,0,2
*c1ccnc(*)c1C=NNC=O,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c06d0>,0,2
*c1cccc2c1n(*)c(C(=S)[S-])[n+]2CC=C,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1b60>,0,2
*c1ccc2c(c1)[n+](CC=C)c(C(=S)[S-])n2*,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1bd0>,0,2
*c1cc(N=C(N)N=C(N)N)c(*)cc1Br,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1af0>,0,2
*c1c2c(oc(=O)c1*)CC(C)(C)CC2=O,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1c40>,0,2
*c1cc2c(*)cc1CCc1ccc(cc1)CC2,16,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c25e0>,0,2
*c1ccc2c(c1)[se]c1c2sc2c3cccc(*)c3[se]c21,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2730>,0,2
*c1cccc2c1[se]c1c2sc2c3cccc(*)c3[se]c21,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c27a0>,0,2
*c1ccc2c(C)cc(=O)oc2c1*,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c10e0>,0,2
*c1c(F)sc2c1C13OCCOC1(OCCO3)c1c-2sc(F)c1*,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2b90>,0,2
*c1cc2c(cc1Cl)-c1c(nnn1*)CO2,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2650>,0,2
*c1c2c(c(*)c3c1OCO3)C1=CCCC3CCN(C2)C13,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2ab0>,0,2
*c1cc(*)c2[nH]ncc2c1,9,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c18c0>,0,2
*c1ccc2[nH]nc(*)c2c1,9,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1850>,0,2
*c1cc(C#N)cc(*)c1S(=O)(=O)O,12,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2110>,0,2
*c1cc(*)c2c(c1)C(O)(C1(O)CCCCC1)N(C)C2=O,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2d50>,0,2
*c1ccc(NN=C(C)C(=O)O)c(*)c1,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2810>,0,2
*c1ccc(NN=C(C)C(=O)O)cc1*,13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2880>,0,2
*c1ccc(C#CC23CCCCC2NS(=O)(=O)OC3)c(*)c1,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2ff0>,0,2
*c1cccc(*)c1C#CC12CCCCC1NS(=O)(=O)OC2,20,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3060>,0,2
*c1cn(S(=O)(=O)c2ccc(C)cc2)c2ncc([N+](=O)[O-])c(*)c12,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3290>,0,2
*c1cc(*)c2c(c1)NC(=O)C21NCCS1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c28f0>,0,2
*c1cc(*)c2[nH]c3c(c2c1)CCN1CCCC2=CCCC3C21,21,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3220>,0,2
*c1ccc2c(*)c3c(cc2c1)C(C=O)(C=O)Cc1ccccc1-3,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c33e0>,0,2
*c1cccc2c1CC(C=O)(C=O)c1cc3ccccc3c(*)c1-2,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3450>,0,2
*c1c[nH+]cc([P-](=O)(=O)O)c1*,10,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c1460>,0,2
*c1ccc2oc3[n+](c2c1)[B-](F)(F)Oc1cc2oc(*)cc2cc1-3,22,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c35a0>,0,2
*c1cc2c(cc1*)C(=C)C1(OC(=O)c3ccccc31)O2,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2f80>,0,2
*c1ccc2c(c1*)OC1(OC(=O)c3ccccc31)C2=C,19,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c30d0>,0,2
*c1cc2c(c(O)c1*)C(=O)OC2,11,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c15b0>,0,2
*c1cc(C(C)=NNC([S-])=[S+]C)cc(*)c1N,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2b20>,0,2
*c1cc2c(cc1*)C(c1ccc(Br)cc1)CC(O)O2,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3370>,0,2
*c1ccc2c(c1)-c1c(*)cc(Cl)cc1OC2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2c00>,0,2
*c1cc(*)c2c(c1)-c1ccc(Cl)cc1OC2,15,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2dc0>,0,2
*c1ccc2c(c1)Sc1cc(*)ccc1N2,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2960>,0,2
*C1=C(c2ccccc2*)CCC2=C1CS(=O)(=O)C2,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c36f0>,0,2
*c1ccc(*)c(C2=CC3=C(CC2)CS(=O)(=O)C3)c1,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3760>,0,2
*c1cc([N+](=O)[O-])c(C)c(*)c1[N+](=O)[O-],13,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c26c0>,0,2
*C1=C(Br)C=[N+]2C1=C(Cl)c1c(*)c(Br)c(Br)n1[B-]2(F)F,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3920>,0,2
*c1cc2c3c(c1*)C(C)CC1CCCN(CC2)C31,17,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3840>,0,2
*c1ccc(*)c(N2CN=C(N)C(=O)N2)c1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3ae0>,0,2
*c1cccc(*)c1N1CN=C(N)C(=O)N1,14,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c3b50>,0,2
*c1ccc2c(c1*)CCCC2=N[N-]C1=[S+]CC(=O)N1,18,<rdkit.Chem.rdchem.Mol object at 0x7f73bc5c2570>,0,2
